-4976, -8928, -12584, 157, 145, -149
-4856, -9344, -12408, 159, 143, -145
-4864, -9112, -11920, 155, 145, -153
-6848, -8216, -11792, 145, 147, -155
-5400, -8712, -12296, 145, 143, -155
-5760, -8768, -11984, 139, 147, -149
-6904, -8344, -11832, 135, 145, -149
-5920, -8208, -11640, 140, 142, -146
-6112, -8256, -12160, 137, 151, -143
-5736, -8192, -12216, 132, 142, -138
-6296, -7632, -12400, 138, 144, -136
-6032, -7808, -12016, 132, 150, -142
-8064, -6976, -12184, 145, 143, -137
-8760, -6800, -12960, 124, 144, -138
-7312, -7448, -12280, 127, 143, -131
-7240, -7000, -11712, 119, 143, -123
-7904, -7280, -12304, 125, 145, -127
-8224, -7104, -12704, 132, 146, -123
-7256, -7440, -12624, 127, 143, -127
-7336, -6944, -11840, 125, 143, -117
-8080, -6680, -12392, 113, 149, -111
-9080, -6032, -12224, 117, 139, -107
-7976, -6912, -12264, 113, 149, -113
-8352, -6536, -12576, 109, 143, -105
-9056, -5920, -11832, 104, 146, -108
-9888, -5384, -12032, 105, 143, -103
-10056, -4976, -11952, 98, 148, -98
-9640, -5256, -12008, 90, 142, -102
-8936, -5232, -11704, 93, 141, -103
-9496, -4920, -11920, 90, 144, -98
-10216, -4528, -11064, 95, 143, -97
-9640, -4288, -11392, 93, 139, -93
-10008, -4400, -11360, 86, 136, -92
-10504, -4328, -12624, 88, 144, -94
-10616, -4224, -12168, 83, 139, -87
-10496, -3728, -11640, 76, 144, -84
-10360, -3608, -11696, 78, 136, -84
-10792, -3360, -12176, 78, 136, -84
-10696, -3432, -12008, 71, 143, -71
-10064, -3120, -11632, 77, 143, -79
-9864, -2744, -11480, 77, 141, -73
-10480, -2448, -11168, 56, 152, -70
-10680, -2280, -11576, 74, 134, -80
-10976, -2200, -11392, 75, 141, -72
-10824, -2056, -12096, 52, 140, -74
-11160, -1992, -12120, 59, 139, -67
-10744, -1968, -11912, 66, 144, -70
-10504, -1664, -11208, 58, 138, -64
-10856, -1880, -11504, 58, 144, -66
-10744, -1632, -11496, 54, 142, -58
-11056, -1544, -11560, 63, 139, -57
-11528, -1424, -11864, 46, 140, -58
-10832, -1512, -11656, 54, 144, -60
-11240, -1256, -11744, 51, 141, -59
-11336, -792, -11448, 51, 145, -53
-10840, -1024, -11464, 44, 134, -54
-10552, -1032, -11296, 45, 139, -58
-11184, -840, -11840, 47, 131, -55
-11672, -280, -11984, 44, 144, -50
-11272, -200, -11512, 52, 134, -58
-11336, -352, -11336, 46, 132, -52
-11408, -200, -11704, 42, 138, -50
-11744, -192, -12000, 51, 135, -53
-10360, -88, -11120, 38, 134, -48
-10584, 528, -10488, 44, 144, -40
-11176, 648, -11248, 43, 151, -41
-12496, 712, -12464, 42, 136, -46
-11088, 656, -11368, 47, 139, -55
-10384, 872, -10880, 41, 139, -49
-11936, 808, -12184, 46, 140, -41
-11976, 352, -12824, 43, 139, -39
-10480, 704, -11304, 46, 136, -56
-10016, 576, -11472, 43, 143, -53
-11040, 520, -12224, 40, 144, -40
-11272, 472, -12088, 48, 140, -50
-10392, 504, -11704, 46, 138, -56
-10424, 408, -11912, 49, 141, -49
-10872, 920, -11976, 46, 144, -48
-10600, 896, -11376, 50, 134, -50
-10792, 1152, -11344, 42, 140, -46
-10488, 920, -11288, 44, 142, -46
-11120, 1232, -11464, 46, 140, -38
-11232, 1072, -11840, 43, 147, -46
-10888, 1040, -11944, 45, 135, -43
-11352, 1176, -12032, 42, 140, -36
-11640, 1232, -12328, 42, 142, -34
-11464, 1552, -11544, 53, 139, -39
-11032, 1272, -12208, 46, 144, -32
-10320, 1416, -11904, 42, 148, -42
-10008, 1440, -11120, 50, 160, -30
-12064, 2480, -11472, 55, 151, -47
-11584, 1832, -11792, 50, 160, -46
-10336, 1744, -11088, 53, 157, -39
-10600, 1888, -11872, 60, 156, -42
-11344, 2096, -12256, 59, 161, -41
-11392, 1992, -12152, 58, 156, -24
-10776, 2160, -11672, 52, 158, -30
-10896, 2336, -11672, 50, 158, -36
-11232, 2472, -11736, 52, 154, -44
-11176, 2256, -11504, 50, 162, -34
-10728, 2416, -11248, 51, 165, -35
-10648, 2272, -11592, 52, 164, -30
-10888, 2272, -11632, 55, 155, -27
-10712, 2504, -11616, 65, 157, -29
-10192, 2216, -11416, 54, 162, -32
-10872, 2856, -11456, 54, 166, -28
-11352, 2624, -12384, 58, 164, -28
-11104, 2768, -11760, 53, 157, -31
-10544, 2928, -11552, 59, 171, -23
-11232, 3320, -11080, 62, 164, -30
-11928, 3504, -11368, 62, 166, -26
-11448, 3728, -11720, 56, 164, -18
-10552, 3504, -10984, 60, 166, -28
-11224, 3656, -11776, 56, 165, -15
-11040, 3768, -11584, 67, 167, -31
-11040, 4128, -10960, 63, 175, -21
-11216, 4344, -11224, 57, 177, -19
-11096, 4400, -11232, 66, 178, -22
-10928, 4608, -11328, 57, 171, -21
-10512, 4640, -11040, 68, 178, -12
-10760, 5120, -10576, 60, 180, -14
-10968, 4816, -11704, 62, 172, -26
-10448, 4872, -11360, 58, 180, -18
-10864, 5384, -10720, 68, 176, -20
-10592, 5384, -10520, 72, 180, -18
-10424, 5568, -10416, 62, 172, -20
-10312, 5528, -10560, 66, 175, -17
-10584, 5968, -10336, 65, 185, -17
-10328, 5712, -10760, 65, 171, -21
-10528, 5800, -10944, 53, 177, -23
-10424, 5680, -11544, 64, 176, -24
-10192, 5680, -11088, 63, 187, -17
-10360, 5592, -11288, 69, 179, -23
-9768, 5760, -11288, 64, 184, -20
-9960, 5808, -10920, 65, 175, -16
-9904, 5808, -11024, 73, 177, -19
-10064, 5896, -10968, 64, 176, -22
-10344, 6440, -11560, 75, 179, -23
-9888, 5712, -10944, 68, 186, -26
-9856, 6096, -10544, 76, 182, -26
-10312, 6056, -11504, 73, 185, -23
-10096, 6080, -11408, 72, 184, -22
-10072, 6256, -10744, 79, 185, -23
-9872, 6352, -11248, 71, 183, -17
-10440, 6600, -10984, 84, 188, -26
-10200, 6480, -10592, 79, 185, -21
-9896, 6472, -10752, 77, 181, -29
-10304, 6688, -10784, 71, 183, -18
-10336, 6536, -11360, 72, 186, -32
-10168, 6608, -10800, 83, 185, -19
-9816, 6168, -10472, 81, 187, -23
-10352, 6568, -11120, 74, 182, -22
-10288, 6560, -10808, 75, 183, -23
-9816, 6816, -10424, 71, 187, -19
-9408, 6600, -10448, 85, 187, -21
-9656, 6840, -10440, 79, 183, -21
-9328, 7144, -10624, 78, 182, -24
-9616, 7552, -10192, 85, 187, -17
-9792, 7352, -10656, 79, 181, -29
-10152, 7368, -10992, 84, 186, -24
-10376, 7480, -10752, 83, 181, -19
-10824, 7576, -11248, 72, 184, -24
-10016, 7488, -9944, 84, 188, -28
-9816, 7856, -9800, 73, 187, -33
-9768, 7848, -10648, 79, 183, -29
-9632, 7936, -11064, 81, 192, -26
-9104, 7656, -9728, 79, 189, -37
-9000, 7984, -10040, 88, 188, -32
-8920, 8120, -10648, 81, 181, -29
-9000, 7728, -10528, 83, 189, -29
-9536, 7984, -11384, 82, 186, -40
-9904, 8344, -11000, 82, 176, -32
-9512, 8520, -11064, 91, 185, -27
-8656, 8400, -10032, 81, 187, -31
-9064, 8912, -10256, 79, 193, -23
-8944, 8880, -10472, 82, 190, -38
-8168, 8800, -9440, 77, 195, -25
-8616, 8904, -10192, 84, 192, -36
-9080, 8920, -11192, 78, 188, -30
-9328, 8808, -10856, 80, 184, -30
-8376, 8720, -10240, 81, 191, -35
-8584, 8896, -10016, 78, 180, -32
-8656, 9152, -9624, 84, 186, -40
-8448, 9160, -10072, 83, 191, -33
-8576, 9192, -10088, 86, 180, -36
-8872, 9016, -10608, 91, 183, -35
-9176, 9624, -10312, 80, 196, -31
-9376, 9680, -9744, 82, 190, -34
-9432, 9648, -9784, 72, 190, -34
-8880, 9648, -9944, 88, 186, -26
-8728, 9512, -10128, 83, 193, -35
-8072, 9312, -9576, 86, 186, -28
-8008, 9184, -10144, 89, 193, -37
-8280, 9344, -10472, 89, 193, -35
-8464, 9280, -9696, 83, 195, -39
-8224, 9008, -10544, 88, 192, -36
-7864, 9296, -9552, 87, 189, -39
-7592, 9528, -9856, 90, 188, -38
-8472, 9688, -9920, 84, 194, -30
-8544, 10096, -10120, 93, 197, -25
-8256, 10160, -9936, 86, 190, -32
-8808, 10616, -9392, 92, 188, -30
-8560, 10816, -8808, 90, 194, -32
-8336, 10680, -9280, 84, 190, -28
-8072, 10672, -9024, 86, 184, -32
-8296, 10568, -9288, 97, 191, -31
-8376, 10720, -9440, 93, 193, -39
-8488, 10744, -9184, 86, 190, -30
-8544, 10864, -9040, 92, 194, -30
-8528, 11000, -9304, 91, 195, -31
-8416, 11040, -8536, 90, 192, -34
-8128, 11160, -8448, 99, 189, -33
-8016, 11104, -9264, 89, 191, -33
-8224, 11120, -9272, 94, 188, -36
-8176, 11112, -9184, 94, 188, -40
-7912, 10960, -9176, 96, 188, -40
-8128, 11112, -8952, 95, 195, -29
-8112, 11032, -9544, 96, 200, -42
-7904, 11288, -8568, 86, 192, -40
-7488, 11152, -8720, 91, 197, -43
-7144, 11000, -9344, 88, 186, -38
-7704, 11120, -9144, 82, 196, -48
-7600, 11296, -9456, 92, 184, -46
-7328, 11096, -9344, 87, 189, -43
-7112, 11200, -8912, 85, 191, -49
-7024, 11208, -8880, 85, 191, -37
-7168, 11696, -9904, 81, 187, -47
-6880, 11728, -9312, 88, 188, -50
-6520, 11344, -9392, 85, 199, -39
-7424, 11816, -9616, 86, 188, -52
-7864, 11992, -9912, 93, 191, -43
-7336, 11696, -9224, 83, 191, -49
-7328, 11624, -8840, 83, 195, -55
-7288, 11472, -9536, 84, 180, -60
-7040, 11408, -8784, 85, 191, -53
-6752, 11440, -9056, 82, 184, -66
-6296, 11520, -9024, 86, 188, -66
-6072, 11488, -9472, 83, 185, -73
-6280, 11608, -10160, 86, 186, -78
-5744, 11472, -11072, 75, 187, -71
-5312, 11784, -11504, 68, 184, -80
-4912, 11344, -10408, 83, 179, -89
-5600, 11520, -11552, 84, 184, -100
-4952, 11312, -11544, 84, 186, -94
-4048, 10888, -10608, 68, 180, -96
-4536, 11024, -11472, 76, 176, -106
-4528, 11144, -11512, 80, 174, -100
-3960, 10736, -11664, 75, 179, -103
-3776, 10728, -11304, 70, 174, -104
-4208, 10872, -11384, 78, 168, -118
-4024, 11048, -11744, 72, 174, -114
-3792, 10984, -11696, 68, 178, -118
-3256, 10760, -12160, 65, 173, -123
-3360, 10672, -11304, 65, 163, -125
-3800, 10984, -11960, 67, 161, -123
-3152, 10744, -12136, 71, 169, -119
-3296, 10944, -12136, 76, 168, -118
-3224, 10496, -12400, 70, 160, -120
-3216, 10608, -12600, 65, 161, -125
-2976, 10496, -12744, 63, 157, -125
-2784, 10296, -12560, 70, 148, -138
-2448, 10296, -12264, 65, 159, -131
-2224, 9832, -13264, 63, 151, -147
-1696, 9416, -13288, 65, 157, -149
-1696, 9248, -13128, 54, 144, -145
-1192, 9264, -14328, 60, 152, -160
-1216, 9080, -13736, 58, 152, -152
-784, 8776, -13856, 59, 141, -169
-888, 8808, -13560, 63, 141, -159
-864, 8672, -13936, 46, 126, -164
-536, 8456, -13744, 56, 132, -162
-360, 8176, -14680, 59, 135, -165
-576, 8296, -14408, 59, 135, -175
-328, 8416, -14256, 59, 135, -183
-208, 8032, -14680, 55, 135, -179
0, 8088, -14272, 63, 127, -183
-128, 8064, -14344, 61, 115, -173
144, 7960, -15024, 58, 122, -176
456, 7616, -14936, 55, 127, -185
192, 7664, -14272, 55, 121, -181
64, 7824, -14944, 57, 133, -179
-200, 7904, -14920, 58, 120, -184
-344, 7776, -14688, 52, 128, -178
-128, 7808, -14856, 61, 125, -187
-256, 7880, -15104, 59, 121, -183
24, 7728, -15568, 58, 118, -200
-80, 7512, -15120, 55, 123, -187
184, 7512, -14840, 62, 130, -188
632, 7296, -15000, 61, 119, -189
608, 6856, -15056, 56, 118, -200
832, 6808, -15656, 50, 116, -196
1072, 6344, -15176, 60, 106, -198
1264, 6120, -15072, 59, 109, -199
1192, 6024, -15640, 62, 112, -202
1400, 5872, -15464, 58, 104, -204
1824, 5424, -15728, 69, 111, -199
1768, 5376, -15512, 69, 111, -209
1368, 5680, -15552, 63, 119, -201
1320, 5600, -16104, 66, 112, -206
1544, 5376, -15976, 64, 112, -216
1568, 5464, -15384, 62, 106, -210
1376, 5656, -15672, 68, 108, -208
1848, 5400, -16112, 66, 106, -222
1848, 5128, -15888, 60, 98, -218
1664, 4952, -15920, 61, 109, -213
2104, 4680, -15944, 70, 102, -208
2032, 4792, -16080, 63, 103, -221
2184, 4608, -15976, 65, 101, -223
1912, 4800, -15744, 70, 106, -214
2192, 4536, -15896, 64, 94, -214
2040, 4400, -16104, 75, 96, -228
2224, 4296, -16344, 69, 95, -225
2024, 4184, -15992, 71, 97, -225
2440, 3896, -16184, 75, 97, -215
2600, 3976, -16016, 65, 99, -227
2472, 3696, -16176, 69, 99, -225
2608, 3584, -16000, 76, 96, -224
2472, 3512, -16088, 69, 89, -231
2568, 3256, -16192, 74, 98, -226
2568, 2936, -16256, 79, 85, -233
2680, 2776, -16200, 62, 90, -226
2752, 2568, -16504, 68, 80, -232
2648, 2568, -16680, 73, 89, -233
2808, 2416, -16360, 69, 79, -239
3008, 2136, -16368, 81, 85, -231
2992, 2264, -15976, 79, 87, -243
2968, 2088, -16176, 80, 88, -238
2776, 1848, -16120, 80, 86, -234
2848, 1504, -16728, 77, 87, -243
2768, 1776, -16160, 78, 80, -242
2528, 2152, -16088, 73, 83, -239
2848, 1816, -16472, 77, 77, -237
2680, 1360, -16360, 75, 79, -239
2872, 1456, -16280, 64, 80, -244
3008, 1392, -16576, 86, 76, -246
2600, 1296, -16880, 76, 68, -244
3096, 816, -16344, 69, 75, -247
3456, 368, -16432, 75, 81, -235
3256, 608, -16056, 78, 74, -248
2800, 480, -15992, 75, 73, -247
2936, 456, -15616, 75, 75, -247
2736, 688, -15552, 76, 64, -250
2768, 648, -16112, 74, 70, -244
3024, 248, -16648, 85, 73, -243
3304, 80, -17120, 68, 68, -246
3760, -264, -16984, 71, 65, -243
3480, -176, -16784, 69, 67, -239
3440, 216, -17080, 73, 61, -243
3528, -32, -16952, 76, 54, -246
3520, 56, -16320, 75, 61, -249
3600, 112, -16184, 68, 60, -242
3920, -120, -16152, 67, 53, -251
4008, 120, -16576, 72, 56, -260
4440, -312, -16584, 72, 50, -250
4840, -520, -16344, 80, 50, -255
4544, -112, -16024, 85, 43, -259
4880, -24, -16040, 78, 44, -260
5120, -136, -15736, 82, 44, -270
5136, -216, -16000, 86, 30, -264
5536, -376, -15736, 81, 41, -265
5832, -584, -15600, 92, 42, -262
5560, -288, -16024, 85, 41, -267
6032, -512, -15864, 88, 44, -274
6608, -984, -15848, 85, 29, -261
6680, -624, -15312, 88, 36, -272
6688, -448, -15904, 91, 23, -263
6504, -184, -15112, 91, 25, -271
6808, -232, -15464, 89, 25, -267
6976, -168, -15312, 95, 17, -271
7312, -368, -15488, 93, 15, -281
7672, -520, -15016, 93, 15, -277
8136, -752, -14928, 95, 13, -279
8424, -664, -15008, 88, 5, -277
8816, -744, -13984, 97, 11, -285
9192, -304, -14048, 96, 2, -284
9032, -192, -13888, 88, 4, -286
9304, -88, -13680, 107, -1, -281
9672, -128, -13584, 104, -8, -290
9896, -104, -13368, 93, -5, -285
10176, 96, -13136, 99, -7, -287
10920, 152, -13256, 98, -18, -288
11304, 424, -12968, 93, -21, -285
11240, 648, -12464, 89, -27, -293
11536, 960, -12560, 95, -29, -299
11968, 960, -12240, 89, -29, -297
12008, 1352, -11888, 91, -39, -295
12560, 1184, -11488, 93, -47, -297
12760, 1144, -11056, 99, -47, -299
13560, 1224, -10648, 95, -49, -293
13680, 1472, -10424, 88, -56, -300
13536, 1592, -10040, 94, -56, -290
13208, 1824, -10040, 88, -48, -294
13616, 1832, -9712, 97, -61, -281
13624, 2088, -9632, 98, -58, -294
13784, 2248, -9632, 98, -66, -290
14240, 2160, -9208, 95, -65, -291
14408, 2096, -9408, 87, -69, -293
14416, 1896, -8760, 86, -76, -286
14472, 1784, -8856, 97, -69, -289
14464, 2048, -8896, 92, -76, -284
14720, 1656, -8560, 97, -75, -289
14800, 1624, -8328, 93, -75, -281
14784, 1608, -8296, 90, -78, -286
14600, 1416, -7728, 87, -77, -291
14760, 1832, -8256, 83, -79, -293
14568, 1640, -7256, 93, -85, -293
15432, 1928, -7040, 78, -100, -286
15384, 2160, -6912, 90, -98, -282
15592, 2128, -6376, 89, -103, -295
15728, 2360, -6120, 88, -106, -280
16176, 3016, -6280, 90, -104, -280
15808, 3000, -5632, 81, -103, -281
15984, 2816, -5264, 77, -109, -285
16264, 3200, -5360, 81, -115, -281
16264, 3240, -5032, 75, -117, -275
15664, 3224, -4784, 81, -121, -275
15848, 3112, -4672, 75, -107, -273
16248, 3200, -4736, 70, -108, -270
16288, 3304, -4600, 83, -111, -273
16168, 3368, -4760, 80, -108, -272
16144, 3648, -5168, 67, -113, -271
15720, 3720, -4744, 74, -118, -274
15872, 3560, -5192, 70, -110, -276
15576, 3824, -5152, 80, -108, -265
15720, 3752, -4848, 67, -111, -265
16024, 3656, -4632, 70, -110, -266
16240, 3888, -5160, 64, -112, -266
16432, 3712, -4984, 64, -114, -270
16368, 3936, -5040, 61, -110, -272
16232, 3512, -4664, 63, -111, -267
15488, 3696, -4920, 62, -108, -272
15760, 4064, -5216, 72, -106, -270
15192, 3648, -4776, 61, -109, -269
15768, 3480, -4488, 66, -116, -260
16080, 3672, -4448, 56, -122, -264
15992, 3296, -4256, 68, -112, -260
16072, 3208, -4296, 58, -116, -260
16440, 3368, -4152, 63, -123, -259
16408, 2896, -3672, 64, -128, -258
16144, 3408, -3968, 59, -117, -255
16240, 3512, -3696, 63, -119, -257
16496, 3488, -3960, 55, -120, -250
15824, 3168, -3352, 65, -131, -259
16664, 3072, -3160, 52, -128, -254
16960, 3080, -3664, 54, -124, -258
16824, 3456, -3424, 62, -128, -258
16344, 3096, -3000, 48, -128, -252
16224, 3448, -3248, 50, -126, -254
16016, 4376, -3944, 54, -128, -248
15560, 3944, -3592, 47, -117, -250
16240, 3600, -3688, 45, -117, -241
16408, 3112, -3184, 47, -117, -245
16112, 3600, -3704, 42, -122, -244
16112, 3464, -3344, 38, -124, -248
16264, 3520, -3272, 44, -125, -239
16112, 3400, -3336, 39, -115, -245
16288, 3632, -3080, 37, -127, -237
16808, 3872, -3072, 51, -117, -239
16584, 3560, -2840, 42, -132, -228
16160, 4112, -2200, 41, -133, -231
16584, 4480, -2000, 29, -129, -227
16272, 4384, -1888, 31, -133, -223
16824, 4368, -1648, 29, -137, -220
16176, 4576, -1520, 31, -129, -221
15944, 4768, -1480, 26, -126, -218
16640, 5032, -1304, 20, -132, -220
16232, 5280, -1024, 16, -130, -208
16048, 5112, -656, 16, -134, -206
16560, 5440, -656, 16, -136, -208
16296, 5240, -144, 18, -134, -210
15968, 5232, 144, 11, -139, -205
15928, 5328, 352, 16, -144, -202
16560, 5176, 496, 13, -141, -199
16104, 5312, 1264, 20, -140, -198
16000, 5224, 1656, 16, -150, -188
16392, 5184, 2608, 15, -141, -172
15936, 5288, 2640, 18, -138, -184
15736, 5840, 2664, 3, -157, -171
16288, 6504, 2632, 11, -139, -169
15096, 5984, 3128, 16, -160, -170
14184, 5088, 3608, 21, -153, -165
15432, 6008, 3456, 7, -153, -167
15048, 5560, 4200, -5, -151, -155
16456, 6000, 4928, 7, -157, -153
16520, 5968, 5480, 6, -156, -146
15352, 5344, 5848, 5, -145, -143
15696, 5712, 5488, -1, -141, -143
14768, 5592, 5800, -14, -144, -136
15056, 5728, 6152, -4, -160, -129
13592, 4992, 5568, -10, -142, -138
14560, 6240, 5904, -11, -133, -131
14888, 6928, 7616, -2, -152, -126
14288, 6688, 7448, -12, -136, -114
12888, 8240, 7976, -18, -121, -119
12288, 8352, 8192, -23, -117, -121
12336, 8448, 9104, -23, -115, -123
12240, 8264, 9136, -24, -114, -116
11736, 9040, 7624, -28, -108, -120
12440, 8424, 8496, -27, -103, -123
13088, 9504, 8472, -29, -111, -121
12728, 8400, 8456, -32, -114, -116
12768, 8488, 8712, -33, -113, -98
12864, 8080, 8512, -34, -106, -110
12672, 9216, 8080, -29, -109, -115
12464, 8376, 7960, -29, -109, -115
12648, 9024, 8120, -30, -104, -114
12304, 8936, 7832, -30, -97, -113
11816, 8984, 7208, -37, -95, -119
12144, 10136, 7056, -35, -89, -111
11480, 8608, 7696, -34, -84, -116
12056, 8256, 8600, -37, -71, -123
11760, 9792, 6872, -43, -71, -119
11816, 11088, 6584, -38, -62, -114
9456, 13496, 5192, -42, -54, -112
11720, 10904, 5320, -40, -46, -118
9264, 8904, 2088, -39, -35, -123
12304, 13200, 5424, -44, -30, -116
11640, 12496, 5480, -41, -33, -109
11216, 11952, 5104, -43, -27, -121
10128, 10808, 4504, -41, -22, -110
11408, 15040, 4808, -32, -6, -124
8608, 11848, 2832, -34, 6, -140
8656, 12208, 3840, -24, 8, -134
10272, 13728, 4096, -35, 5, -129
9552, 13360, 3672, -31, 11, -131
8640, 13552, 2928, -26, 4, -128
8984, 14784, 3528, -35, 9, -115
8624, 13504, 3400, -29, 3, -121
10168, 13272, 4544, -32, 10, -124
9216, 13680, 3360, -36, 14, -122
8696, 14416, 4040, -31, 13, -119
9336, 12344, 3976, -32, 12, -106
8856, 14040, 3920, -28, 24, -108
9168, 13480, 3904, -28, 32, -102
9328, 13240, 5048, -25, 23, -95
8848, 13448, 3896, -26, 26, -90
9664, 14008, 4152, -34, 20, -88
9184, 14144, 3872, -35, 41, -79
8496, 14472, 4120, -29, 37, -71
9152, 14352, 4896, -31, 41, -67
8016, 14768, 4856, -25, 43, -66
7312, 14840, 4336, -28, 58, -54
7480, 14544, 4704, -24, 64, -53
7072, 14736, 5104, -23, 59, -47
6848, 15408, 4792, -8, 72, -46
6360, 14864, 4696, -8, 80, -54
5600, 15160, 4440, -8, 78, -46
5904, 15080, 4176, -10, 84, -48
4816, 15256, 4552, -1, 93, -35
4688, 15864, 4344, 10, 100, -32
4240, 15880, 4232, 4, 92, -28
4192, 15256, 4368, 13, 105, -27
4120, 15216, 4200, 13, 107, -21
4160, 16048, 3896, 14, 108, -20
4456, 15976, 4088, 18, 102, -16
4648, 15768, 4384, 18, 104, -14
4248, 15808, 4120, 23, 103, -11
4232, 16080, 4568, 13, 99, -3
3976, 15672, 4152, 17, 107, 3
4448, 15240, 3456, 13, 109, -1
4208, 16208, 4120, 16, 108, 14
4008, 16304, 4456, 17, 99, 11
4080, 15912, 4400, 8, 106, 17
3888, 15968, 4360, 19, 105, 13
4248, 15864, 4504, 25, 101, 13
4680, 16128, 4064, 21, 103, 13
4440, 15856, 4168, 28, 102, 26
3904, 15936, 4240, 24, 104, 20
3688, 16592, 4696, 30, 114, 22
3216, 15952, 4864, 33, 113, 17
4000, 16216, 4888, 29, 113, 19
3160, 15456, 4592, 41, 113, 29
3376, 14928, 4128, 46, 118, 22
2504, 14936, 4840, 47, 123, 17
1760, 15408, 5568, 39, 125, 31
1936, 15808, 5592, 41, 123, 33
1720, 15032, 5704, 54, 130, 28
1384, 14680, 6048, 51, 123, 37
616, 14792, 6296, 53, 135, 43
1000, 15696, 6488, 64, 118, 44
1960, 16168, 6168, 56, 122, 40
1928, 15552, 5784, 56, 128, 40
56, 15176, 6400, 54, 132, 32
544, 15240, 6248, 66, 134, 40
936, 16312, 5464, 67, 141, 39
-176, 15768, 6112, 72, 142, 36
32, 14896, 6152, 74, 148, 32
-640, 15288, 5992, 74, 146, 30
-840, 16128, 5976, 78, 148, 34
-1440, 15904, 6248, 79, 155, 35
-1864, 15752, 6040, 90, 158, 32
-2088, 15168, 5424, 88, 156, 28
-2512, 15512, 5376, 91, 159, 21
-2808, 15256, 4928, 95, 157, 21
-2872, 15472, 5240, 95, 161, 15
-3440, 15176, 4976, 91, 167, 13
-3688, 15504, 4936, 90, 168, 16
-2024, 13872, 5104, 94, 173, 13
-3296, 15584, 5208, 88, 166, 14
-5200, 14936, 5680, 90, 164, 12
-3904, 15424, 4904, 96, 180, 18
-4264, 15392, 4616, 94, 172, 8
-3080, 13840, 4600, 89, 169, 21
-4120, 16216, 4392, 99, 165, 13
-4392, 16624, 4168, 94, 178, 10
-2992, 15152, 5112, 99, 175, 11
-3664, 14912, 5360, 94, 172, 16
-4184, 14872, 5344, 110, 172, 4
-4064, 16400, 5152, 100, 170, 18
-3592, 14280, 5592, 92, 170, 12
-1984, 15328, 5120, 90, 175, 11
-2640, 14232, 5184, 93, 173, 15
-3376, 14936, 5624, 94, 186, 6
-3520, 15224, 5344, 94, 164, 2
-2088, 15544, 5456, 88, 178, 6
-1904, 16232, 5704, 82, 174, 12
-1704, 14888, 6320, 88, 172, 6
-1768, 15432, 6240, 79, 165, 17
-416, 17304, 5344, 70, 158, 10
8, 16688, 5104, 65, 161, 21
-72, 16000, 5536, 52, 160, 20
-608, 15608, 6072, 54, 150, 34
592, 15472, 5704, 56, 142, 32
1840, 15992, 5112, 37, 143, 41
2808, 15160, 4688, 44, 132, 42
3296, 15816, 4688, 41, 121, 55
3200, 15288, 5184, 35, 113, 57
3024, 15464, 5448, 21, 117, 61
3624, 14984, 5296, 25, 107, 67
5064, 14280, 4064, 20, 88, 70
5472, 14392, 3680, 27, 85, 77
5808, 15664, 4728, 20, 82, 84
4536, 14608, 5712, 26, 76, 94
5328, 15840, 5728, 20, 76, 96
5568, 15608, 5072, 30, 74, 90
5144, 14488, 5272, 25, 67, 103
5520, 15632, 6160, 25, 65, 103
5528, 15424, 7160, 23, 63, 107
5880, 15216, 5624, 20, 64, 112
6072, 14216, 4816, 20, 60, 112
6072, 15776, 5736, 29, 61, 109
6072, 15056, 5512, 16, 60, 112
6048, 15456, 5328, 18, 56, 98
5296, 15584, 5936, 13, 61, 84
7600, 15024, 2960, 3, 61, 79
6888, 15440, 3784, -1, 65, 81
6672, 14440, 3200, -8, 54, 68
6288, 15464, 3024, -14, 68, 62
6728, 14704, 3032, -7, 79, 59
1600, 19304, 2872, -18, 70, 48
6304, 15008, 2640, -24, 74, 34
6416, 16416, 2864, -28, 76, 30
6128, 14720, 1888, -27, 81, 31
15144, 14592, -5216, -36, 72, 30
5184, 14912, 2032, -24, 80, 44
6304, 15808, 2624, -6, 68, 62
5648, 16120, 2960, -10, 76, 58
6040, 15968, 2440, -12, 66, 72
6192, 16392, 2424, -18, 72, 70
5888, 15656, 2912, -10, 66, 76
5752, 15728, 2368, -14, 62, 80
5600, 15256, 2480, -3, 77, 79
5800, 15504, 2880, -12, 72, 86
5952, 15040, 2384, -9, 67, 83
6024, 15672, 1824, -9, 61, 80
6040, 16016, 1776, -8, 52, 94
5992, 15256, 1960, -2, 62, 86
6096, 16128, 1488, -4, 60, 88
5856, 16064, 3216, -5, 65, 89
5912, 16200, 1568, -7, 51, 97
5616, 16184, 1768, -18, 53, 83
5536, 15824, 1248, -15, 47, 83
5304, 15680, 936, -16, 56, 78
4896, 15776, 696, -15, 63, 79
4768, 15712, 232, -21, 61, 69
560, 16424, -936, -17, 73, 59
4560, 15432, 624, -15, 69, 59
4288, 16000, 288, -14, 70, 60
3960, 15448, -568, -22, 74, 58
3912, 16184, -912, -14, 78, 60
3984, 15984, -288, -20, 74, 58
3624, 16624, -40, -17, 79, 53
3296, 17336, 184, -3, 85, 59
3472, 15864, -248, -13, 85, 65
3696, 16128, 312, -14, 80, 68
3872, 16960, 664, -3, 77, 75
4192, 15992, 520, -10, 70, 70
3568, 17936, 32, -9, 65, 79
5720, 16152, 240, -7, 57, 83
4304, 16192, 1424, -4, 60, 87
